	language	language_tag	local_name	iso_639_3	iso_639_1	family/subfamily/genus	version_index	version_tag	version	default_version
225	Bimoba	bim	Bimoba	bim		Niger-Congo/Gur/Northern-Central Gur	1748	BIM	Yennu Gbouŋ Mɔɔr	Yes
226	Binandere	bhg	Binandere	bhg		Trans-New Guinea//Binanderean	1407	BHG	Yesu Keriso da Bino Dave	Yes
227	Bine	bon	Bine	bon		/	975	BONNT	Ireclota Mene	Yes
228	Binu-Bolinao [Bolinao]	smk	Binu-Bolinao	smk		/	413	SMKNT	Si Biblia	Yes
229	Binukid	bkd	Binukid	bkd		Austronesian//Greater Central Philippine	1117	LHD	Lalang Hu Dios	Yes
230	Binumarien	bjr	Binumarien	bjr		Trans-New Guinea//Eastern Highlands	842	BINNTAND5OT	Anutuna Ufa	Yes
231	Bislama	bis	Bislama	bis		other//Creoles and Pidgins	1923	BBR	Baebol Long Bislama	Yes
232	Bissa	bib	Bissa	bib		Mande//Eastern Mande	1751	BIB	Wosoci Gu̳aasi̳babaa Daa, Nouveau Testament en Bissa	Yes
233	Bisu	bzi	Bisu	bzi		/	1705	BZINT	จี่วีดม้าม้า พระคัมภีร์ อางซื่อ บี่ซู่ ต่าง	Yes
234	Bo-Ung	mux	Bo-Ung	mux		/	1121	MUXNT	Pulu yili-nga ung-konale	Yes
235	Boko [Boko (Benin)]	bqc	Boko	bqc		Mande//Eastern Mande	1155	BKB	Bibeli Luayãtaalá	Yes
236	Bola Bakovi [Bola]	bnp	Bola Bakovi	bnp		/	333	BNP	A Nitana Vure	Yes
237	Bora	boa	Bora	boa		Huitotoan//Boran	578	BOANT	Píívyéébé ihjyu: jetsocríjyodítyú cáátúnuháámɨ	Yes
238	Border Kuna	kvn	Border Kuna	kvn		Chibchan//Kuna	610	KVNNT	Pab tummad karta pab Jesucristobal igal-pin mezhijad	Yes
239	Borong	ksr	Borong	ksr		/	1382	KSRNTPO	Uumeleembaa buŋa tere soomoŋgo gbilia	Yes
240	Boros Dusun [Kadazan Dusun]	dtp	Boros Dusun	dtp		/	172	BDK	Buuk Do Kinorohingan	Yes
241	Borôro	bor	Borôro	bor		Bororoan//Bororoan	2518	BORBIBLIA	Pao Kurireu Bataru Kurireu	Yes
242	Botolan Sambal	sbl	Botolan Sambal	sbl		/	1343	SBLNT	Hay halitá nin Diyos hay kawkanta boy kawkahalita-an (The New Testament Psalms and Proverbs)	Yes
243	Brezhoneg [Breton]	bre	Brezhoneg	bre	br	Indo-European//Celtic	1799	JEN1897	Ar Bibl Santel (Jenkins) 1897	No
244	Brezhoneg [Breton]	bre	Brezhoneg	bre	br	Indo-European//Celtic	1231	K21	KOAD 21	Yes
245	Brezhoneg [Breton]	bre	Brezhoneg	bre	br	Indo-European//Celtic	1984	PS1873	Levr ar Psalmou 1873	No
246	Bribri	bzd	Bribri	bzd		Chibchan//Talamanca	234	BNT	Tte Pa̱'a̱li̱ Me' Skëköl tö Se' a̱	Yes
247	Brooke's Point Palawano	plw	Brooke's Point Palawano	plw		/	1358	PLW	Bagung Pinegsulutan et Empuꞌ	Yes
248	Bugawac	buk	Bugawac	buk		/	1039	BUKNT	Anötö ndê Yom Lêŋsêm Wakuc	Yes
249	Bughotu	bgt	Bughotu	bgt		/	1900	BGT	Na Rorongo Ke Toke Eigna a Jisas Krais	Yes
250	Buglere	sab	Buglere	sab		Chibchan//Guaymiic	671	SABNT	Chube gerua jagere Jesucristo giti degaba kwian ulita alin: El Nuevo Testamento de nuestro Señor Jesucristo en el idioma buglere	Yes
251	Bugun	bgg	Bugun	bgg		/	2445	BUG	Iwo Surua Mua Wie Pha Bible	Yes
252	Bukiyip	ape	Bukiyip	ape		Torricelli//Kombio-Arapesh	934	APEBNT	God Ananin Balan	Yes
253	Bukiyip	ape	Bukiyip	ape		Torricelli//Kombio-Arapesh	1005	APEANT	Iruhin Ananin Baraen	No
254	Buli (Ghana)	bwu	Buli (Ghana)	bwu		Niger-Congo/Gur/Northern-Central Gur	2176	BWUHF	NAAWEN GBAŊ PAALIKA	Yes
255	Bulu (Cameroon)	bum	Bulu (Cameroon)	bum		Niger-Congo/Benue-Congo/Bantoid	856	BULU09	Bible en langue Bulu	Yes
256	Bum	bmv	Bum	bmv		/	2175	BMV	Ŋwàklù Fùyèn Kàn Mù Fê (Cameron)	Yes
257	Bumbita Arapesh	aon	Bumbita Arapesh	aon		/	2160	AON	Iruhin Ananin Baraen	Yes
258	Bunama	bdd	Bunama	bdd		/	1007	BDDNT	Loina Nuahuana	Yes
259	Bundeli	bns	Bundeli	bns		/	2338	BHB	Bundeli Holy Bible	Yes
260	Bunong	cmo	Bunong	cmo		/	1657	CMOLTNT	Nau Kôranh Brah Ngơi Nau Tâm Rnglăp Mhe	Yes
261	Bunong	cmo	Bunong	cmo		/	1758	CMOKHNT	នាវ​កោរាញ​ឞ្រាស​ងើយ​​នាវ​តឹម​រាង្លាប់​មហែ	No
262	Bura-Pabir	bwr	Bura-Pabir	bwr		Afro-Asiatic/Chadic/Biu-Mandara	2536	KNB	KAKAƊU NA ƁƊAKKARKARA	Yes
263	Burarra	bvr	Burarra	bvr		Mangrida//Burarran	1291	BVRNT	Nyanyapa Arrku Gun-nika Gun-molamola Janguny: Minypa Jesus Christ Guna-ganyja Arrburrwa Gun-geka Rum	Yes
264	Burunge	bds	Burunge	bds		Afro-Asiatic/Cushitic/Southern Cushitic	2304	BDS	Ila⁄imbidu Gu ⁄abu hari Burungaisoo	Yes
265	Businenge Tongo [Eastern Maroon Creole]	djk	Businenge Tongo	djk		other//Creoles and Pidgins	243	DJKNT	Beibel: okanisi tongo	Yes
266	Butbut Kalinga	kyb	Butbut Kalinga	kyb		/	2381	NUA	Nan Ukud Apudyus	Yes
267	Bwamu [Buamu]	box	Bwamu	box		/	381	BOXNT	Dónbeenì páaníi fĩnle vũahṹ	Yes
268	Bwanabwana	tte	Bwanabwana	tte		/	1220	TTENT	Buki Tabu Waluwaluna	Yes
269	Cacua	cbv	Cacua	cbv		Cacua-Nukak//Cacua-Nukak	1057	CBVNT	Dios ã jáap naáwát tólih	No
270	Cacua	cbv	Cacua	cbv		Cacua-Nukak//Cacua-Nukak	777	CBVNT	Dios ã jáap naáwát tólih	Yes
271	Cajamarca Quechua	qvc	Cajamarca Quechua	qvc		Quechuan//Quechuan	648	QVCNT	Mushuq Tistamintu	Yes
272	Cajonos Zapotec	zad	Cajonos Zapotec	zad		/	462	ZADNT	Dillꞌ wen dillꞌ   Kob C̱he   Jesucrístonaꞌ	Yes
273	Calamian Tagbanwa	tbk	Calamian Tagbanwa	tbk		/	1438	TBKNT	Yang Baklung Ipinagpakigpaig̱u	Yes
274	Caluyanun	clu	Caluyanun	clu		/	1128	CLV	Anang Ambal Ang Dios – Bago Nga Katipan	Yes
275	Cameroon Mambila	mcu	Cameroon Mambila	mcu		/	2226	MCU	Mvù Ŋgɔ̀ŋ Feê	Yes
276	Camsá	kbh	Camsá	kbh		//	1085	KBHNT	Bëngbe Bëtsa Cabëngaftaca Entsoyebuambna	Yes
277	Candoshi-Shapra	cbu	Candoshi-Shapra	cbu		//	213	CBUNT	Apanlli Kuku	Yes
278	Capanahua	kaq	Capanahua	kaq		Panoan//Panoan	586	KAQNT	Noquen hihbaan joi	Yes
279	Caquinte	cot	Caquinte	cot		/	566	COTNT	Iroaquerari Itioncacaantaqueca Aapani Irioshi: Tsavetacoquerica Amajirote Jesoquirishito	Yes
280	Car Nicobarese	caq	Car Nicobarese	caq		Austro-Asiatic/Mon-Khmer/Nicobarese	1060	NBRE	Nicobarese Bible	Yes
281	Carapana	cbc	Carapana	cbc		Tucanoan//Tucanoan	533	CBCNT	Dios Cʉ̃ Cauetibʉjʉ Cũrĩcã Tuti	Yes
282	Carib [Galibi Carib]	car	Carib	car		Cariban//Cariban	237	CARNT	Asery Tamusi karetary	Yes
283	Caribbean Hindustani	hns	Caribbean Hindustani	hns		/	593	HNSNT	Parmeswar ke naawa poestak	Yes
284	Carrier	crx	Carrier	crx		Na-Dene//Athapaskan	603	CRXNTPO	Yak'usda Ooghuni	Yes
285	Cashibo-Cacataibo	cbr	Cashibo-Cacataibo	cbr		Panoan//Panoan	541	CBRNT	Nukën 'Ibu Diosan ain unikama 'inan ain bana	Yes
286	Cashinahua	cbs	Cashinahua	cbs		Panoan//Panoan	540	CBSNT	Diosun Jesúswen taexun yuba bena yiniki	Yes
287	Cashinahua	cbs	Cashinahua	cbs		Panoan//Panoan	1488	CBSBR	Kaxinawá Bíblia (BR)	No
288	Casiguran Dumagat Agta	dgc	Casiguran Dumagat Agta	dgc		Austronesian//Northern Luzon	1170	DGCNT	Bigu a tipan: I mahusay a baheta para ta panahun tam	Yes
289	Català [Catalan]	cat	Català	cat	ca	Indo-European//Romance	335	BCI	Bíblia Catalana, Traducción Interconfesional	Yes
290	Català [Catalan]	cat	Català	cat	ca	Indo-European//Romance	2010	BEC	Bíblia Evangèlica Catalana	No
291	Cavineña	cav	Cavineña	cav		Tacanan//Tacanan	538	CAVNT	Yusuja Quisarati	Yes
292	Cebuano	ceb	Cebuano	ceb		Austronesian//Greater Central Philippine	562	RCPV	Ang Bag-ong Maayong Balita Biblia	No
293	Cebuano	ceb	Cebuano	ceb		Austronesian//Greater Central Philippine	2187	ABCEB	Ang Biblia, 2011	No
294	Cebuano	ceb	Cebuano	ceb		Austronesian//Greater Central Philippine	9	APSD	Ang Pulong sa Dios	Yes
295	Cebuano	ceb	Cebuano	ceb		Austronesian//Greater Central Philippine	2188	MBBCEB99	Maayong Balita Biblia	No
296	Cemuhî	cam	Cemuhî	cam		Austronesian/Eastern Malayo-Polynesian/Oceanic	2379	TII IITIHI	Tii Iitihi: Élele Iitihi na mwo Coho	Yes
297	Central Bikol	bcl	Central Bikol	bcl		Austronesian//Greater Central Philippine	890	BPV	Marahay na Bareta Biblia	Yes
298	Central Bontok	lbk	Central Bontok	lbk		/	1157	LBKNT	Nan kalin Apo Dios	Yes
299	Central Cagayan Agta	agt	Central Cagayan Agta	agt		Austronesian//Greater Central Philippine	1244	AGTNT	Uhohug na Namaratu gafu te Hesus Kristu	Yes
300	Central Huasteca Nahuatl	nch	Central Huasteca Nahuatl	nch		/	751	NCHBI	Icamanal toteco; Santa Biblia	Yes
301	Central Mazahua	maz	Central Mazahua	maz		/	846	MAZDBL	Nu o̱ jña mizhocjimi nu mama ja ga cja e Jesucristo	Yes
302	Central Sama	sml	Central Sama	sml		/	2394	SML	Kitab Injil and Kitab Awal-Jaman	Yes
303	Central Subanen	syb	Central Subanen	syb		/	1325	SYB	Kig Begu Pasad	Yes
304	Central Tunebo	tuf	Central Tunebo	tuf		/	1086	TUFNT	Sir chihtá	Yes
305	Cerma	cme	Cerma	cme		Niger-Congo/Gur/Southern-Central Gur	379	CMENT	Diiloŋ-nelma Tobisĩfɛlɛnni	Yes
306	Chachi	cbi	Chachi	cbi		Barbacoan//Barbacoan	535	CBINTPO	Diosa' kiika; Génesis, Éxodo y El Nuevo Testamento	Yes
307	Chakhesang Chokri [Chokri Naga]	nri	Chakhesang Chokri	nri		/	1539	NAG5-BSI	KETHOLESI KESAO N.T. (BSI)	Yes
308	Chang Naga	nbc	Chang Naga	nbc		Sino-Tibetan/Tibeto-Burman/Northern Naga	961	NAGC	SAOPOBÜ LAI	Yes
309	Chavacano	cbk	Chavacano	cbk		other//Creoles and Pidgins	1129	CBKNT	El Nuevo Testamento	Yes
310	Chayahuita	cbt	Chayahuita	cbt		Cahuapanan//Cahuapanan	544	CBTNTPO	Yosë nanamën	Yes
311	Chayuco Mixtec	mih	Chayuco Mixtec	mih		Oto-Manguean//Mixtecan	793	MIHNT	New Testament in Mixtec, Chayuco	Yes
312	Chhattisgarhi	hne	Chhattisgarhi	hne		/	1630	NNC	नवां नियम छत्तीसगढ़ी	Yes
313	Chibemba [Bemba (Zambia)]	bem	Chibemba	bem		Niger-Congo/Benue-Congo/Bantoid	1097	ILL15	Ishiwi Lyakwa Lesa 2015	Yes
314	Chichewa [Nyanja]	nya	Chichewa	nya	ny	Niger-Congo/Benue-Congo/Bantoid	1068	BLP-2018	Buku Lopatulika	Yes
315	Chichewa [Nyanja]	nya	Chichewa	nya	ny	Niger-Congo/Benue-Congo/Bantoid	1708	BLPB2014	Chichewa Buku Lopatulika Bible 2014	No
316	Chichewa [Nyanja]	nya	Chichewa	nya	ny	Niger-Congo/Benue-Congo/Bantoid	1618	CCL	Mawu a Mulungu mu Chichewa Chalero	No
317	Chichicapan Zapotec	zpv	Chichicapan Zapotec	zpv		/	739	ZPVNT	Xchiʼdxyi cuubi dxiohs nin bieʼgaluuʼyi daada Jesucristu (El Nuevo Testamento en el zapoteco de Chichicapan y en español)	Yes
318	Chilughuru [Luguru]	ruf	Chilughuru	ruf		/	915	LBV	Laghano Lya Sambi Kwe Iwanu Wose	Yes
319	Chimakonde [Makonde]	kde	Chimakonde	kde		Niger-Congo/Benue-Congo/Bantoid	2375	MAKONDE	Makonde NT	Yes
320	Chin: Siyin [Siyin Chin]	csy	Chin: Siyin	csy		Sino-Tibetan/Tibeto-Burman/Kuki-Chin	326	SYB	Siyin Bible	Yes
321	Chin: Tedim [Tedim Chin]	ctd	Chin: Tedim	ctd		Sino-Tibetan/Tibeto-Burman/Kuki-Chin	368	TDB	Tedim Bible	Yes
322	Chinantec Lealao [Lealao Chinantec]	cle	Chinantec Lealao	cle		Oto-Manguean//Chinantecan	217	CLENT	Ja̱³la³ fáh⁴dxa⁴²dxú⁴ hi³mɨɨ³² chiáh² Ñúh³a² Jesucristo; Salmos	Yes
323	Chinantec Palantla [Palantla Chinantec]	cpa	Chinantec Palantla	cpa		Oto-Manguean//Chinantecan	219	CPANT	El Nuevo Testamento de nuestro señor Jesucristo: Versión chinanteca	Yes
324	Ching'hwele [Kwere]	cwe	Ching'hwele	cwe		/	1125	KWERE	Biblia Ching'hwele	Yes
325	Chiquihuitlán Mazatec	maq	Chiquihuitlán Mazatec	maq		Oto-Manguean//Popolocan	735	MAQNT	Compromisu xi majo xi casahmi nina cojo xuta	Yes
326	Chividunda [Vidunda]	vid	Chividunda	vid		/	1221	CHIVIDUNDA	Ilagano lya Katali, Ilagano Linyale kwa Wanhu Weng’ha	Yes
327	Choapan Zapotec	zpc	Choapan Zapotec	zpc		/	746	ZPCNT	Xtiʼidzaʼ Diuzi	Yes
328	Choctaw	cho	Choctaw	cho		Muskogean//Muskogean	1927	CHTW	Jesus Isht Anno̱pa Mark i̱ Holisso	Yes
329	Chokwe	cjk	Chokwe	cjk		/	2546	CHK1970	Mukanda Wa Zambi 1970	Yes
330	Chol	ctu	Chol	ctu		/	2275	CTU77	Chol de Tumbalá Bible	No
331	Chol	ctu	Chol	ctu		/	859	CTUBI	I T’an Dios	No
332	Chol	ctu	Chol	ctu		/	795	CTUNT	Jini wen bʌ tʼan	Yes
333	Chol	ctu	Chol	ctu		/	2128	NTCH	Jiñi Tsiji' bʌ Wen T'añ cha'añ Estudio	No
334	Chol	ctu	Chol	ctu		/	2504	NTCH	Jiñi Tsiji' bʌ Wen T'añ cha'añ Estudio	No
335	Chorote [Iyojwa'ja Chorote]	crt	Chorote	crt		/	371	CHRNT	Nuevo Testamento Chorote	Yes
336	Chortí	caa	Chortí	caa		Mayan//Mayan	524	CAANT	E ojroner xeʼ imbʼutz tuaʼ Cawinquirar Jesucristo	Yes
337	Chothe [Chothe Naga]	nct	Chothe	nct		/	1541	CHOE-BSI	ATHARKUTHROU (BSI)	Yes
338	Chru	cje	Chru	cje		Austronesian//Malayo-Sumbawan	2497	CNT15	Chru	Yes
339	Chuave	cjv	Chuave	cjv		Trans-New Guinea//Chimbu	995	CJVNT	Yai Guman Gunom Kam	Yes
340	Chuj	cac	Chuj	cac		/	492	CSM	Chuj San Mateo Bible	Yes
341	Chuj	cac	Chuj	cac		/	494	CSS	Chuj San Sebastian Bible	No
342	Chumburung	ncu	Chumburung	ncu		Niger-Congo//Kwa	437	NCUNT	Abware̱se̱ŋ Wo̱re̱-ɔ	Yes
343	Chácobo	cao	Chácobo	cao		Panoan//Panoan	235	CAONT	Dios Chani	Yes
344	Cinsenga [Nsenga]	nse	Cinsenga	nse		Niger-Congo/Benue-Congo/Bantoid	1308	GMN	Chinsenga New Testament	No
345	Cinsenga [Nsenga]	nse	Cinsenga	nse		Niger-Congo/Benue-Congo/Bantoid	564	GMN	Uthenga Uweme wa Yesu Kristu Wolembewa na Maliko	Yes
346	Cishingini	asg	Cishingini	asg		/	1293	ASGNT	Uzuwakpani u Savu n Cishingini; n aba'in a na a Zagbai a Uzukpani u Kuku	Yes
347	Coatecas Altas Zapotec	zca	Coatecas Altas Zapotec	zca		/	857	ZCANT	Widi'zh che'n Jesukrist kwa'n kinu yalnaban	Yes
348	Coatzospan Mixtec	miz	Coatzospan Mixtec	miz		Oto-Manguean//Mixtecan	713	MIZNT	New Testament in Mixtec, Coatzospan	Yes
349	Cofán	con	Cofán	con		//	567	CONNTPO	Chiga Tevaen'Jema Atesuja 1, Aisheve Caña'cho	Yes
350	Cogui	kog	Cogui	kog		Chibchan//Arhuacic	1505	KOGNT	Jatetshi múldigaba	Yes
351	Colorado	cof	Colorado	cof		Barbacoan//Barbacoan	565	COFNT	Diosichi Pila	Yes
352	Comaltepec Chinantec	cco	Comaltepec Chinantec	cco		Oto-Manguean//Chinantecan	738	CCODBL	New Testament in Chinantec, Comaltepec	Yes
353	Copainalá Zoque	zoc	Copainalá Zoque	zoc		Mixe-Zoque//Mixe-Zoque	2133	ZCNT	Zoque Copainalá New Testament	Yes
354	Copala Triqui	trc	Copala Triqui	trc		Oto-Manguean//Mixtecan	742	TRCNT	Se-nānā Diosē nanā sāʼ me rá catūū nimán níʼ a	Yes
355	Cora El Nayar [El Nayar Cora]	crn	Cora El Nayar	crn		Uto-Aztecan//Corachol	239	CRNNT	Ɨ niuucari tɨ jejcua, tɨ ajta jɨme'en ra'axa a'ɨjna ɨ tavastara'a, ɨ Cɨriistu'u tɨ ji'i Jesús tɨ̀ tu'irájtuaa	Yes
356	Corsican	cos	Corsican	cos		/	2291	4EVCORS	4 Evangiles en Corse	Yes
357	Cotabato Manobo	mta	Cotabato Manobo	mta		/	1316	MTANT	Kagi nemula (Word of God)	Yes
358	Coyutla Totonac	toc	Coyutla Totonac	toc		/	752	TOCNT	Xasasti talacaxlan	Yes
359	Cree, Northern East	crl	Cree, Northern East	crl		/	2065	CRLS	ᒋᐦᒋᒥᓯᓂᐦᐄᑭᓐ ᑳ ᐅᔅᑳᒡ ᑎᔅᑎᒥᓐᑦ : ᐋᑎᒫᐲᓯᒽ ᐋᔨᒳᐃᓐ ᐋ ᐃᔑ ᐄᐧᑖᔅᑎᒫᑖᑭᓄᐧᐃᒡ	Yes
360	Cubeo	cub	Cubeo	cub		Tucanoan//Tucanoan	358	CUBNT	Majepacʉ jʉ̃menijicʉi yávaiye mamaene coyʉitucubo	Yes
361	Cuiba	cui	Cuiba	cui		Guahiban//Guahiban	1036	CUI	Nacom Pejume Diwesi po diwesi pena jume diwesi xua Jesucristo yabara tinatsi	Yes
362	Culina	cul	Culina	cul		Arauan//Arauan	1446	CULNT	Culina Mádija	Yes
363	Cymraeg [Welsh]	cym	Cymraeg	cym	cy	Indo-European//Celtic	394	BCND	Beibl Cymraeg Newydd Diwygiedig 2004	Yes
364	Cymraeg [Welsh]	cym	Cymraeg	cym	cy	Indo-European//Celtic	221	BCNDA	Beibl Cymraeg Newydd Diwygiedig yn cynnwys yr Apocryffa 2004	No
365	Cymraeg [Welsh]	cym	Cymraeg	cym	cy	Indo-European//Celtic	287	BWM	Beibl William Morgan - Argraffiad 1955	No
366	Cymraeg [Welsh]	cym	Cymraeg	cym	cy	Indo-European//Celtic	2101	BWMA	Beibl William Morgan yn cynnwys yr Apocryffa - Argraffiad 1959	No
367	Cymraeg [Welsh]	cym	Cymraeg	cym	cy	Indo-European//Celtic	1363	SC	Salmau Cân 1621	No
368	Cymraeg [Welsh]	cym	Cymraeg	cym	cy	Indo-European//Celtic	1364	SCN	Salmau Cân Newydd 2008 (Gwynn ap Gwilym)	No
369	Cymraeg [Welsh]	cym	Cymraeg	cym	cy	Indo-European//Celtic	1781	SBY1850	Testament Newydd Salesbury - Argraffiad 1850	No
370	Cymraeg [Welsh]	cym	Cymraeg	cym	cy	Indo-European//Celtic	2000	SBY1567	Testament Newydd a'r Salmau Salesbury 1567	No
371	Cymraeg [Welsh]	cym	Cymraeg	cym	cy	Indo-European//Celtic	329	BNET	beibl.net 2015	No
372	Daasanach	dsh	Daasanach	dsh		Afro-Asiatic/Cushitic/Lowland East Cushitic	2189	DSH	Fayam Midhab Yiesu Kiristoká He Hol Af Iđiny Kaanaká	Yes
373	Dadibi	mps	Dadibi	mps		Teberan-Pawaian//Teberan	1153	MPSBI	Godigo dwagi yai po buku	Yes
374	Daga	dgz	Daga	dgz		Dagan//Dagan	977	DGZNT	Nop Ewakewa	Yes
375	Dagaare [Southern Dagaare]	dga	Dagaare	dga		Niger-Congo/Gur/Northern-Central Gur	2268	DNTTP	Naaŋmen Nɔpaalaa Gane	Yes
376	Dagbani	dag	Dagbani	dag		Niger-Congo/Gur/Northern-Central Gur	2263	RLDB	Naawuni Kundi Kasi	No
377	Dagbani	dag	Dagbani	dag		Niger-Congo/Gur/Northern-Central Gur	2264	DBWDB	Naawuni Kundi Kasi Din Mali Diutɛrɔkanɔnikal Litaafinima	Yes
378	Dai	dij	Dai	dij		/	2446	DNT	Dai Cangcim Kthai	Yes
379	Dan	daf	Dan	daf		/	1830	DNJGW	NAƆ ‑SË 'SËËDHƐ	Yes
380	Dan (Blowo) [Dan]	dnj	Dan (Blowo)	dnj		Mande//Eastern Mande	1831	DNJBL	Dan Blowo (Yacouba) Nouveau Testament	Yes
381	Dane-zaa [Beaver (Canada)]	bea	Dane-zaa	bea		/	2327	BE86SY	Makr	No
382	Dane-zaa [Beaver (Canada)]	bea	Dane-zaa	bea		/	1664	BEAV	Ootech Oochu Takehniya Tinkles St Mark	Yes
383	Dangaléat	daa	Dangaléat	daa		Afro-Asiatic/Chadic/East Chadic	354	DAANT	Jamaw ta Marbinto: Kabarre ta Gala ɗo bi ka Iisa Masi iŋ daŋla	Yes
384	Dano	aso	Dano	aso		/	993	ASONT	Monoꞌ Godolo Gosohoꞌ	Yes
385	Dansk [Danish]	dan	Dansk	dan	da	Indo-European//Germanic	20	BDAN	Bibelen på Hverdagsdansk	Yes
386	Dansk [Danish]	dan	Dansk	dan	da	Indo-European//Germanic	49	DA1871	Danske Bibel 1871/1907	No
387	Datooga	tcc	Datooga	tcc		Eastern Sudanic//Nilotic	1514	DTGANT09	NEAJEEDA EESH BEA BUUNEESSEAN	Yes
388	Dawawa	dww	Dawawa	dww		/	1017	DWWNT	Vari Verenama	Yes
389	Dawro	dwr	Dawro	dwr		/	1672	DWNT	Dawro New Testament	No
390	Dawro	dwr	Dawro	dwr		/	505	DWRENT	Ooratha Caaquwaa	No
391	Dawro	dwr	Dawro	dwr		/	342	DWRNT	Ooratha Caaquwaa	Yes
392	Dedua	ded	Dedua	ded		/	1564	DED	Deduamiti kibi 40	No
393	Dedua	ded	Dedua	ded		/	983	DEDNTPO	Yoak kekehagocac Dzadzahac gboria nga Mitiyegec	Yes
394	Deg	mzw	Deg	mzw		/	2012	MZW	mzwDBL	Yes
395	Delo	ntr	Delo	ntr		/	1795	NTRNT	WURUBURƐ NOMBIA KPAAKPAA NƆƆKEBAKESEE WƆLE	Yes
396	Denya	anv	Denya	anv		/	343	ANVNT	Ŋwɛ menomenyɛɛ́ mekɛ́	Yes
397	Desano	des	Desano	des		Tucanoan//Tucanoan	1583	DES	Goãmʉ Yare Wereripʉ	Yes
398	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	65	GANTP	Albrecht NT und Psalmen	No
399	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	57	ELB	Darby Unrevidierte Elberfelder	No
400	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	58	ELB71	Elberfelder 1871	No
401	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	2351	ELBBK	Elberfelder Übersetzung (Version von bibelkommentare.de)	No
402	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	73	HFA	Hoffnung für alle	Yes
403	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	51	DELUT	Lutherbibel 1912	No
404	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	108	NGU2011	Neue Genfer Übersetzung	No
405	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	877	NBH	NeÜ bibel.heute	No
406	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	158	SCH51	Schlachter 1951	No
407	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	157	SCH2000	Schlachter 2000	No
408	Deutsch [German]	deu	Deutsch	deu	de	Indo-European//Germanic	2200	TKW	Textbibel von Kautzsch und Weizsäcker	No
409	Dhangu [Dhangu-Djangu]	dhg	Dhangu	dhg		Pama-Nyungan//Western Pama-Nyungan	1374	DHGWGPO	Djesuwuruy ŋuwakurru dhäwu Mäkkuŋ wukirriwuy Mäk	Yes
410	Dhao	nfa	Dhao	nfa		/	1402	NFANTPO	Lii Holo-Nori Ama Lamatua:Lii Pajaji Hiu dèngeLii Lolo dhu Uru Tèka	Yes
411	Dhimba (Zemba, Oludhimba) [Zemba]	dhm	Dhimba (Zemba, Oludhimba)	dhm		/	471	DBNT	Etestamende Epe Moludhimba	Yes
412	Dhivehi	div	Dhivehi	div		Indo-European//Indic	2134	ކމ	ކިތާބުލް މުޤައްދަސާ	Yes
413	Dholuo [Luo (Kenya and Tanzania)]	luo	Dholuo	luo		Eastern Sudanic//Nilotic	1810	DHO15	MUMA MALER 2015	Yes
414	Dhuwaya	dwy	Dhuwaya	dwy		/	2404	DWY	Dhuwaya	Yes
415	Dibabawon Manobo	mbd	Dibabawon Manobo	mbd		/	1326	MBDNT	Kasulatan to Diyus	Yes
416	Dida [Yocoboué Dida]	gud	Dida	gud		/	839	DNT	New Testament	Yes
417	Didinga	did	Didinga	did		Eastern Sudanic//Surmic	1890	DIDNTPO	ꞌBuuk cĩ Thõõth cĩ Nyekuci	Yes
418	Dii	dur	Dii	dur		Niger-Congo/Adamawa-Ubangi/Samba-Duru	1511	DIINT	Dii New Testament	Yes
419	Dimasa	dis	Dimasa	dis		Sino-Tibetan/Tibeto-Burman/Bodo-Garo	1010	DIMA	DARA GADAIN	Yes
420	Dinka Bor [Dinka, Southeastern]	dks	Dinka Bor	dks		/	2021	DIƐT	Diɛt ke Dabid 1956	No
421	Dinka Bor [Dinka, Southeastern]	dks	Dinka Bor	dks		/	1800	LEKJOT	Lek Jot de Jecu Kritho 1940	Yes
422	Dinka Rek [Dinka Southwestern]	dik	Dinka Rek	dik		/	242	DIK	Lëk yam	Yes
423	Diospa simin qelqa [Cusco Quechua]	quz	Diospa simin qelqa	quz		Quechuan//Quechuan	2391	QUECUZ	Diospa Simin Qelqa	Yes
424	Diospa simin qelqa [Cusco Quechua]	quz	Diospa simin qelqa	quz		Quechuan//Quechuan	2392	QUECUZ88	Quechua Cuzco Bible 1988	No
425	Diuxi-Tilantongo Mixtec	xtd	Diuxi-Tilantongo Mixtec	xtd		/	719	XTDNT	New Testament in Mixtec, Diuxi-tilantongo	Yes
426	Djambarrpuyngu	djr	Djambarrpuyngu	djr		Pama-Nyungan//Western Pama-Nyungan	244	DNT	Djambarrpuyŋu New Testamen	Yes
427	Djinang	dji	Djinang	dji		Pama-Nyungan//Western Pama-Nyungan	2403	DJI	Djinang	Yes
428	Dobu	dob	Dobu	dob		/	926	DOBNT	Loina Tabu Auwauna	Yes
